,sex,unit,geo,TIME_PERIOD,OBS_VALUE
14719,M,THS,HU,2017-Q4,69.1
14720,M,THS,HU,2018-Q1,66.3
14721,M,THS,HU,2018-Q2,88.7
14722,M,THS,HU,2018-Q3,74.7
14723,M,THS,HU,2018-Q4,74.7
14724,M,THS,HU,2019-Q1,75.3
14725,M,THS,HU,2019-Q2,85.8
14726,M,THS,HU,2019-Q3,79.3
14727,M,THS,HU,2019-Q4,59.5
14728,M,THS,HU,2020-Q1,79.3
14729,M,THS,HU,2020-Q2,78.7
14730,M,THS,HU,2020-Q3,96.8
14731,M,THS,HU,2020-Q4,76.9
14732,M,THS,HU,2021-Q1,83.4
14733,M,THS,HU,2021-Q2,94.6
14934,T,PC_EMP,HU,2009-Q1,2.6
14935,T,PC_EMP,HU,2009-Q2,3.5
14936,T,PC_EMP,HU,2009-Q3,2.9
14937,T,PC_EMP,HU,2009-Q4,3.0
14938,T,PC_EMP,HU,2010-Q1,2.9
14939,T,PC_EMP,HU,2010-Q2,4.1
14940,T,PC_EMP,HU,2010-Q3,3.4
14941,T,PC_EMP,HU,2010-Q4,3.3
14942,T,PC_EMP,HU,2011-Q1,2.9
14943,T,PC_EMP,HU,2011-Q2,4.4
14944,T,PC_EMP,HU,2011-Q3,3.9
14945,T,PC_EMP,HU,2011-Q4,2.9
14946,T,PC_EMP,HU,2012-Q1,3.2
14947,T,PC_EMP,HU,2012-Q2,4.5
14948,T,PC_EMP,HU,2012-Q3,4.1
14949,T,PC_EMP,HU,2012-Q4,3.8
14950,T,PC_EMP,HU,2013-Q1,3.9
14951,T,PC_EMP,HU,2013-Q2,5.3
14952,T,PC_EMP,HU,2013-Q3,4.0
14953,T,PC_EMP,HU,2013-Q4,4.6
14954,T,PC_EMP,HU,2014-Q1,3.9
14955,T,PC_EMP,HU,2014-Q2,3.9
14956,T,PC_EMP,HU,2014-Q3,4.2
14957,T,PC_EMP,HU,2014-Q4,3.6
14958,T,PC_EMP,HU,2015-Q1,3.3
14959,T,PC_EMP,HU,2015-Q2,4.6
14960,T,PC_EMP,HU,2015-Q3,3.7
14961,T,PC_EMP,HU,2015-Q4,3.6
14962,T,PC_EMP,HU,2016-Q1,3.6
14963,T,PC_EMP,HU,2016-Q2,4.3
14964,T,PC_EMP,HU,2016-Q3,3.3
14965,T,PC_EMP,HU,2016-Q4,2.9
14966,T,PC_EMP,HU,2017-Q1,3.0
14967,T,PC_EMP,HU,2017-Q2,3.9
14968,T,PC_EMP,HU,2017-Q3,3.2
14969,T,PC_EMP,HU,2017-Q4,3.2
14970,T,PC_EMP,HU,2018-Q1,2.9
14971,T,PC_EMP,HU,2018-Q2,3.7
14972,T,PC_EMP,HU,2018-Q3,3.3
14973,T,PC_EMP,HU,2018-Q4,3.4
14974,T,PC_EMP,HU,2019-Q1,3.3
14975,T,PC_EMP,HU,2019-Q2,3.5
14976,T,PC_EMP,HU,2019-Q3,3.2
14977,T,PC_EMP,HU,2019-Q4,2.7
14978,T,PC_EMP,HU,2020-Q1,3.4
14979,T,PC_EMP,HU,2020-Q2,3.5
14980,T,PC_EMP,HU,2020-Q3,4.0
14981,T,PC_EMP,HU,2020-Q4,3.3
14982,T,PC_EMP,HU,2021-Q1,3.3
14983,T,PC_EMP,HU,2021-Q2,3.9
14984,T,THS,HU,2009-Q1,98.3
14985,T,THS,HU,2009-Q2,132.5
14986,T,THS,HU,2009-Q3,109.3
14987,T,THS,HU,2009-Q4,113.9
14988,T,THS,HU,2010-Q1,106.1
14989,T,THS,HU,2010-Q2,154.7
14990,T,THS,HU,2010-Q3,129.4
14991,T,THS,HU,2010-Q4,122.9
14992,T,THS,HU,2011-Q1,105.4
14993,T,THS,HU,2011-Q2,165.2
14994,T,THS,HU,2011-Q3,147.5
14995,T,THS,HU,2011-Q4,110.3
14996,T,THS,HU,2012-Q1,120.6
14997,T,THS,HU,2012-Q2,171.2
14998,T,THS,HU,2012-Q3,157.7
14999,T,THS,HU,2012-Q4,145.3
15000,T,THS,HU,2013-Q1,148.1
15001,T,THS,HU,2013-Q2,205.1
15002,T,THS,HU,2013-Q3,156.2
15003,T,THS,HU,2013-Q4,181.7
15004,T,THS,HU,2014-Q1,155.9
15005,T,THS,HU,2014-Q2,160.9
15006,T,THS,HU,2014-Q3,174.4
15007,T,THS,HU,2014-Q4,147.8
15008,T,THS,HU,2015-Q1,134.0
15009,T,THS,HU,2015-Q2,191.6
15010,T,THS,HU,2015-Q3,156.9
15011,T,THS,HU,2015-Q4,152.7
15012,T,THS,HU,2016-Q1,153.3
15013,T,THS,HU,2016-Q2,186.7
15014,T,THS,HU,2016-Q3,146.5
15015,T,THS,HU,2016-Q4,126.8
15016,T,THS,HU,2017-Q1,130.1
15017,T,THS,HU,2017-Q2,170.7
15018,T,THS,HU,2017-Q3,144.3
15019,T,THS,HU,2017-Q4,143.0
15020,T,THS,HU,2018-Q1,128.7
15021,T,THS,HU,2018-Q2,164.1
15022,T,THS,HU,2018-Q3,145.9
15023,T,THS,HU,2018-Q4,151.6
15024,T,THS,HU,2019-Q1,150.4
15025,T,THS,HU,2019-Q2,156.0
15026,T,THS,HU,2019-Q3,143.5
15027,T,THS,HU,2019-Q4,122.3
15028,T,THS,HU,2020-Q1,151.0
15029,T,THS,HU,2020-Q2,153.1
15030,T,THS,HU,2020-Q3,180.3
15031,T,THS,HU,2020-Q4,148.7
15032,T,THS,HU,2021-Q1,150.5
15033,T,THS,HU,2021-Q2,179.0
15234,F,PC_EMP,IE,2009-Q1,3.1
15235,F,PC_EMP,IE,2009-Q2,3.2
15236,F,PC_EMP,IE,2009-Q3,4.1
15237,F,PC_EMP,IE,2009-Q4,3.8
15238,F,PC_EMP,IE,2010-Q1,2.6
15239,F,PC_EMP,IE,2010-Q2,3.5
15240,F,PC_EMP,IE,2010-Q3,4.8
15241,F,PC_EMP,IE,2010-Q4,4.7
15242,F,PC_EMP,IE,2011-Q1,3.0
15243,F,PC_EMP,IE,2011-Q2,3.5
15244,F,PC_EMP,IE,2011-Q3,4.4
15245,F,PC_EMP,IE,2011-Q4,4.4
15246,F,PC_EMP,IE,2012-Q1,3.5
15247,F,PC_EMP,IE,2012-Q2,4.1
15248,F,PC_EMP,IE,2012-Q3,4.9
15249,F,PC_EMP,IE,2012-Q4,4.7
15250,F,PC_EMP,IE,2013-Q1,3.4
15251,F,PC_EMP,IE,2013-Q2,3.9
15252,F,PC_EMP,IE,2013-Q3,5.2
15253,F,PC_EMP,IE,2013-Q4,4.9
15254,F,PC_EMP,IE,2014-Q1,3.8
15255,F,PC_EMP,IE,2014-Q2,4.0
15256,F,PC_EMP,IE,2014-Q3,5.4
15257,F,PC_EMP,IE,2014-Q4,5.3
15258,F,PC_EMP,IE,2015-Q1,3.7
15259,F,PC_EMP,IE,2015-Q2,4.0
15260,F,PC_EMP,IE,2015-Q3,5.2
15261,F,PC_EMP,IE,2015-Q4,4.7
15262,F,PC_EMP,IE,2016-Q1,3.8
15263,F,PC_EMP,IE,2016-Q2,4.3
15264,F,PC_EMP,IE,2016-Q3,5.7
15265,F,PC_EMP,IE,2016-Q4,4.7
15266,F,PC_EMP,IE,2017-Q1,3.1
15267,F,PC_EMP,IE,2017-Q2,3.9
15268,F,PC_EMP,IE,2017-Q3,6.0
15269,F,PC_EMP,IE,2017-Q4,5.3
15270,F,PC_EMP,IE,2018-Q1,4.3
15271,F,PC_EMP,IE,2018-Q2,4.8
15272,F,PC_EMP,IE,2018-Q3,5.6
15273,F,PC_EMP,IE,2018-Q4,6.1
15274,F,PC_EMP,IE,2019-Q1,4.5
15275,F,PC_EMP,IE,2019-Q2,5.3
15276,F,PC_EMP,IE,2019-Q3,5.5
15277,F,PC_EMP,IE,2019-Q4,5.7
15278,F,PC_EMP,IE,2020-Q1,3.8
15279,F,PC_EMP,IE,2020-Q2,2.4
15280,F,PC_EMP,IE,2020-Q3,4.1
15281,F,PC_EMP,IE,2020-Q4,5.4
15282,F,PC_EMP,IE,2021-Q1,3.3
15283,F,PC_EMP,IE,2021-Q2,4.8
15284,F,THS,IE,2009-Q1,29.0
15285,F,THS,IE,2009-Q2,30.1
15286,F,THS,IE,2009-Q3,37.9
15287,F,THS,IE,2009-Q4,35.0
15288,F,THS,IE,2010-Q1,23.1
15289,F,THS,IE,2010-Q2,31.8
15290,F,THS,IE,2010-Q3,42.6
15291,F,THS,IE,2010-Q4,41.3
15292,F,THS,IE,2011-Q1,26.0
15293,F,THS,IE,2011-Q2,30.8
15294,F,THS,IE,2011-Q3,38.5
15295,F,THS,IE,2011-Q4,38.4
15296,F,THS,IE,2012-Q1,30.4
15297,F,THS,IE,2012-Q2,36.1
15298,F,THS,IE,2012-Q3,42.9
15299,F,THS,IE,2012-Q4,41.0
15300,F,THS,IE,2013-Q1,29.5
15301,F,THS,IE,2013-Q2,34.6
15302,F,THS,IE,2013-Q3,46.6
15303,F,THS,IE,2013-Q4,43.8
15304,F,THS,IE,2014-Q1,33.7
15305,F,THS,IE,2014-Q2,36.0
15306,F,THS,IE,2014-Q3,49.6
15307,F,THS,IE,2014-Q4,49.5
15308,F,THS,IE,2015-Q1,33.9
15309,F,THS,IE,2015-Q2,36.9
15310,F,THS,IE,2015-Q3,49.0
15311,F,THS,IE,2015-Q4,45.4
15312,F,THS,IE,2016-Q1,36.0
15313,F,THS,IE,2016-Q2,41.5
15314,F,THS,IE,2016-Q3,55.9
15315,F,THS,IE,2016-Q4,46.7
15316,F,THS,IE,2017-Q1,30.4
15317,F,THS,IE,2017-Q2,39.4
15318,F,THS,IE,2017-Q3,59.9
15319,F,THS,IE,2017-Q4,54.1
15320,F,THS,IE,2018-Q1,43.2
15321,F,THS,IE,2018-Q2,49.8
15322,F,THS,IE,2018-Q3,58.6
15323,F,THS,IE,2018-Q4,63.9
15324,F,THS,IE,2019-Q1,47.9
15325,F,THS,IE,2019-Q2,55.6
15326,F,THS,IE,2019-Q3,58.6
15327,F,THS,IE,2019-Q4,61.9
15328,F,THS,IE,2020-Q1,41.3
15329,F,THS,IE,2020-Q2,23.9
15330,F,THS,IE,2020-Q3,43.4
15331,F,THS,IE,2020-Q4,56.9
15332,F,THS,IE,2021-Q1,33.5
15333,F,THS,IE,2021-Q2,51.7
15534,M,PC_EMP,IE,2009-Q1,2.8
15535,M,PC_EMP,IE,2009-Q2,3.0
15536,M,PC_EMP,IE,2009-Q3,3.7
15537,M,PC_EMP,IE,2009-Q4,3.3
15538,M,PC_EMP,IE,2010-Q1,2.7
15539,M,PC_EMP,IE,2010-Q2,3.4
15540,M,PC_EMP,IE,2010-Q3,4.7
15541,M,PC_EMP,IE,2010-Q4,3.5
15542,M,PC_EMP,IE,2011-Q1,2.9
15543,M,PC_EMP,IE,2011-Q2,4.0
15544,M,PC_EMP,IE,2011-Q3,4.4
15545,M,PC_EMP,IE,2011-Q4,3.6
15546,M,PC_EMP,IE,2012-Q1,3.1
15547,M,PC_EMP,IE,2012-Q2,3.7
15548,M,PC_EMP,IE,2012-Q3,4.7
15549,M,PC_EMP,IE,2012-Q4,4.5
15550,M,PC_EMP,IE,2013-Q1,3.5
15551,M,PC_EMP,IE,2013-Q2,3.8
15552,M,PC_EMP,IE,2013-Q3,4.9
15553,M,PC_EMP,IE,2013-Q4,4.1
15554,M,PC_EMP,IE,2014-Q1,3.5
15555,M,PC_EMP,IE,2014-Q2,4.0
15556,M,PC_EMP,IE,2014-Q3,4.7
15557,M,PC_EMP,IE,2014-Q4,4.6
15558,M,PC_EMP,IE,2015-Q1,3.6
15559,M,PC_EMP,IE,2015-Q2,4.4
15560,M,PC_EMP,IE,2015-Q3,5.3
15561,M,PC_EMP,IE,2015-Q4,4.2
15562,M,PC_EMP,IE,2016-Q1,3.7
15563,M,PC_EMP,IE,2016-Q2,4.6
15564,M,PC_EMP,IE,2016-Q3,5.2
15565,M,PC_EMP,IE,2016-Q4,4.2
15566,M,PC_EMP,IE,2017-Q1,3.1
15567,M,PC_EMP,IE,2017-Q2,3.9
15568,M,PC_EMP,IE,2017-Q3,5.9
15569,M,PC_EMP,IE,2017-Q4,4.7
15570,M,PC_EMP,IE,2018-Q1,4.2
15571,M,PC_EMP,IE,2018-Q2,4.4
15572,M,PC_EMP,IE,2018-Q3,5.7
15573,M,PC_EMP,IE,2018-Q4,4.8
15574,M,PC_EMP,IE,2019-Q1,3.9
15575,M,PC_EMP,IE,2019-Q2,4.2
15576,M,PC_EMP,IE,2019-Q3,5.1
15577,M,PC_EMP,IE,2019-Q4,4.7
15578,M,PC_EMP,IE,2020-Q1,3.3
15579,M,PC_EMP,IE,2020-Q2,2.4
15580,M,PC_EMP,IE,2020-Q3,3.9
15581,M,PC_EMP,IE,2020-Q4,3.9
15582,M,PC_EMP,IE,2021-Q1,3.2
15583,M,PC_EMP,IE,2021-Q2,5.0
15584,M,THS,IE,2009-Q1,30.8
15585,M,THS,IE,2009-Q2,33.1
15586,M,THS,IE,2009-Q3,39.6
15587,M,THS,IE,2009-Q4,35.3
15588,M,THS,IE,2010-Q1,27.6
15589,M,THS,IE,2010-Q2,35.2
15590,M,THS,IE,2010-Q3,49.0
15591,M,THS,IE,2010-Q4,35.7
15592,M,THS,IE,2011-Q1,28.9
15593,M,THS,IE,2011-Q2,40.2
15594,M,THS,IE,2011-Q3,44.3
15595,M,THS,IE,2011-Q4,36.3
15596,M,THS,IE,2012-Q1,30.8
15597,M,THS,IE,2012-Q2,36.8
15598,M,THS,IE,2012-Q3,47.6
15599,M,THS,IE,2012-Q4,44.9
15600,M,THS,IE,2013-Q1,35.3
15601,M,THS,IE,2013-Q2,39.5
15602,M,THS,IE,2013-Q3,52.0
15603,M,THS,IE,2013-Q4,43.9
15604,M,THS,IE,2014-Q1,37.2
15605,M,THS,IE,2014-Q2,42.6
15606,M,THS,IE,2014-Q3,50.6
15607,M,THS,IE,2014-Q4,50.6
15608,M,THS,IE,2015-Q1,38.8
15609,M,THS,IE,2015-Q2,48.9
15610,M,THS,IE,2015-Q3,59.2
15611,M,THS,IE,2015-Q4,47.0
15612,M,THS,IE,2016-Q1,40.7
15613,M,THS,IE,2016-Q2,52.7
15614,M,THS,IE,2016-Q3,60.3
15615,M,THS,IE,2016-Q4,48.4
15616,M,THS,IE,2017-Q1,36.0
15617,M,THS,IE,2017-Q2,46.1
15618,M,THS,IE,2017-Q3,70.0
15619,M,THS,IE,2017-Q4,56.7
15620,M,THS,IE,2018-Q1,49.8
15621,M,THS,IE,2018-Q2,52.9
15622,M,THS,IE,2018-Q3,69.2
15623,M,THS,IE,2018-Q4,59.0
15624,M,THS,IE,2019-Q1,47.8
15625,M,THS,IE,2019-Q2,51.3
15626,M,THS,IE,2019-Q3,63.2
15627,M,THS,IE,2019-Q4,59.4
15628,M,THS,IE,2020-Q1,41.5
15629,M,THS,IE,2020-Q2,28.6
15630,M,THS,IE,2020-Q3,47.9
15631,M,THS,IE,2020-Q4,47.7
15632,M,THS,IE,2021-Q1,37.6
15633,M,THS,IE,2021-Q2,62.8
15834,T,PC_EMP,IE,2009-Q1,2.9
15835,T,PC_EMP,IE,2009-Q2,3.1
15836,T,PC_EMP,IE,2009-Q3,3.9
15837,T,PC_EMP,IE,2009-Q4,3.6
15838,T,PC_EMP,IE,2010-Q1,2.6
15839,T,PC_EMP,IE,2010-Q2,3.5
15840,T,PC_EMP,IE,2010-Q3,4.8
15841,T,PC_EMP,IE,2010-Q4,4.1
15842,T,PC_EMP,IE,2011-Q1,2.9
15843,T,PC_EMP,IE,2011-Q2,3.8
15844,T,PC_EMP,IE,2011-Q3,4.4
15845,T,PC_EMP,IE,2011-Q4,4.0
15846,T,PC_EMP,IE,2012-Q1,3.3
15847,T,PC_EMP,IE,2012-Q2,3.9
15848,T,PC_EMP,IE,2012-Q3,4.8
15849,T,PC_EMP,IE,2012-Q4,4.6
15850,T,PC_EMP,IE,2013-Q1,3.4
15851,T,PC_EMP,IE,2013-Q2,3.9
15852,T,PC_EMP,IE,2013-Q3,5.0
15853,T,PC_EMP,IE,2013-Q4,4.5
15854,T,PC_EMP,IE,2014-Q1,3.7
15855,T,PC_EMP,IE,2014-Q2,4.0
15856,T,PC_EMP,IE,2014-Q3,5.0
15857,T,PC_EMP,IE,2014-Q4,5.0
15858,T,PC_EMP,IE,2015-Q1,3.6
15859,T,PC_EMP,IE,2015-Q2,4.2
15860,T,PC_EMP,IE,2015-Q3,5.2
15861,T,PC_EMP,IE,2015-Q4,4.5
15862,T,PC_EMP,IE,2016-Q1,3.7
15863,T,PC_EMP,IE,2016-Q2,4.5
15864,T,PC_EMP,IE,2016-Q3,5.4
15865,T,PC_EMP,IE,2016-Q4,4.4
15866,T,PC_EMP,IE,2017-Q1,3.1
15867,T,PC_EMP,IE,2017-Q2,3.9
15868,T,PC_EMP,IE,2017-Q3,5.9
15869,T,PC_EMP,IE,2017-Q4,5.0
15870,T,PC_EMP,IE,2018-Q1,4.2
15871,T,PC_EMP,IE,2018-Q2,4.6
15872,T,PC_EMP,IE,2018-Q3,5.7
15873,T,PC_EMP,IE,2018-Q4,5.4
15874,T,PC_EMP,IE,2019-Q1,4.2
15875,T,PC_EMP,IE,2019-Q2,4.7
15876,T,PC_EMP,IE,2019-Q3,5.3
15877,T,PC_EMP,IE,2019-Q4,5.2
15878,T,PC_EMP,IE,2020-Q1,3.5
15879,T,PC_EMP,IE,2020-Q2,2.4
15880,T,PC_EMP,IE,2020-Q3,4.0
15881,T,PC_EMP,IE,2020-Q4,4.6
15882,T,PC_EMP,IE,2021-Q1,3.2
15883,T,PC_EMP,IE,2021-Q2,4.9
15884,T,THS,IE,2009-Q1,59.8
15885,T,THS,IE,2009-Q2,63.2
15886,T,THS,IE,2009-Q3,77.6
15887,T,THS,IE,2009-Q4,70.3
15888,T,THS,IE,2010-Q1,50.8
15889,T,THS,IE,2010-Q2,67.0
15890,T,THS,IE,2010-Q3,91.6
15891,T,THS,IE,2010-Q4,77.0
15892,T,THS,IE,2011-Q1,54.9
15893,T,THS,IE,2011-Q2,71.0
15894,T,THS,IE,2011-Q3,82.8
15895,T,THS,IE,2011-Q4,74.7
15896,T,THS,IE,2012-Q1,61.2
15897,T,THS,IE,2012-Q2,72.9
15898,T,THS,IE,2012-Q3,90.4
15899,T,THS,IE,2012-Q4,85.9
15900,T,THS,IE,2013-Q1,64.8
15901,T,THS,IE,2013-Q2,74.1
15902,T,THS,IE,2013-Q3,98.6
15903,T,THS,IE,2013-Q4,87.7
15904,T,THS,IE,2014-Q1,70.9
15905,T,THS,IE,2014-Q2,78.5
15906,T,THS,IE,2014-Q3,100.2
15907,T,THS,IE,2014-Q4,100.1
15908,T,THS,IE,2015-Q1,72.8
15909,T,THS,IE,2015-Q2,85.8
15910,T,THS,IE,2015-Q3,108.2
15911,T,THS,IE,2015-Q4,92.4
15912,T,THS,IE,2016-Q1,76.7
15913,T,THS,IE,2016-Q2,94.2
15914,T,THS,IE,2016-Q3,116.2
15915,T,THS,IE,2016-Q4,95.1
15916,T,THS,IE,2017-Q1,66.4
15917,T,THS,IE,2017-Q2,85.5
15918,T,THS,IE,2017-Q3,129.9
15919,T,THS,IE,2017-Q4,110.8
15920,T,THS,IE,2018-Q1,93.1
15921,T,THS,IE,2018-Q2,102.7
15922,T,THS,IE,2018-Q3,127.8
15923,T,THS,IE,2018-Q4,122.9
15924,T,THS,IE,2019-Q1,95.7
15925,T,THS,IE,2019-Q2,106.8
15926,T,THS,IE,2019-Q3,121.9
15927,T,THS,IE,2019-Q4,121.2
15928,T,THS,IE,2020-Q1,82.7
15929,T,THS,IE,2020-Q2,52.5
15930,T,THS,IE,2020-Q3,91.2
15931,T,THS,IE,2020-Q4,104.6
15932,T,THS,IE,2021-Q1,71.1
15933,T,THS,IE,2021-Q2,114.6
16134,F,PC_EMP,IS,2009-Q1,3.0
16135,F,PC_EMP,IS,2009-Q2,5.7
16136,F,PC_EMP,IS,2009-Q3,6.8
16137,F,PC_EMP,IS,2009-Q4,4.6
16138,F,PC_EMP,IS,2010-Q1,3.6
16139,F,PC_EMP,IS,2010-Q2,7.6
16140,F,PC_EMP,IS,2010-Q3,7.1
16141,F,PC_EMP,IS,2010-Q4,4.1
16142,F,PC_EMP,IS,2011-Q1,4.6
16143,F,PC_EMP,IS,2011-Q2,6.6
16144,F,PC_EMP,IS,2011-Q3,8.8
16145,F,PC_EMP,IS,2011-Q4,5.9
16146,F,PC_EMP,IS,2012-Q1,5.2
16147,F,PC_EMP,IS,2012-Q2,7.2
16148,F,PC_EMP,IS,2012-Q3,9.4
16149,F,PC_EMP,IS,2012-Q4,7.4
16150,F,PC_EMP,IS,2013-Q1,5.1
16151,F,PC_EMP,IS,2013-Q2,6.0
16152,F,PC_EMP,IS,2013-Q3,9.2
16153,F,PC_EMP,IS,2013-Q4,6.2
16154,F,PC_EMP,IS,2014-Q1,3.9
16155,F,PC_EMP,IS,2014-Q2,5.8
16156,F,PC_EMP,IS,2014-Q3,7.8
16157,F,PC_EMP,IS,2014-Q4,7.6
16158,F,PC_EMP,IS,2015-Q1,4.7
16159,F,PC_EMP,IS,2015-Q2,6.8
16160,F,PC_EMP,IS,2015-Q3,7.6
16161,F,PC_EMP,IS,2015-Q4,6.1
16162,F,PC_EMP,IS,2016-Q1,3.0
16163,F,PC_EMP,IS,2016-Q2,7.5
16164,F,PC_EMP,IS,2016-Q3,8.1
16165,F,PC_EMP,IS,2016-Q4,5.4
16166,F,PC_EMP,IS,2017-Q1,5.0
16167,F,PC_EMP,IS,2017-Q2,7.0
16168,F,PC_EMP,IS,2017-Q3,7.8
16169,F,PC_EMP,IS,2017-Q4,6.6
16170,F,PC_EMP,IS,2018-Q1,4.0
16171,F,PC_EMP,IS,2018-Q2,6.8
16172,F,PC_EMP,IS,2018-Q3,7.1
16173,F,PC_EMP,IS,2018-Q4,4.5
16174,F,PC_EMP,IS,2019-Q1,4.5
16175,F,PC_EMP,IS,2019-Q2,6.0
16176,F,PC_EMP,IS,2019-Q3,8.3
16177,F,PC_EMP,IS,2019-Q4,7.2
16178,F,PC_EMP,IS,2020-Q1,4.1
16179,F,PC_EMP,IS,2020-Q2,5.0
16180,F,PC_EMP,IS,2020-Q3,7.6
16181,F,PC_EMP,IS,2020-Q4,5.1
16182,F,PC_EMP,IS,2021-Q1,3.9
16183,F,PC_EMP,IS,2021-Q2,7.7
16184,F,THS,IS,2009-Q1,2.4
16185,F,THS,IS,2009-Q2,4.5
16186,F,THS,IS,2009-Q3,5.4
16187,F,THS,IS,2009-Q4,3.7
16188,F,THS,IS,2010-Q1,2.9
16189,F,THS,IS,2010-Q2,6.1
16190,F,THS,IS,2010-Q3,5.7
16191,F,THS,IS,2010-Q4,3.2
16192,F,THS,IS,2011-Q1,3.6
16193,F,THS,IS,2011-Q2,5.4
16194,F,THS,IS,2011-Q3,7.0
16195,F,THS,IS,2011-Q4,4.5
16196,F,THS,IS,2012-Q1,4.1
16197,F,THS,IS,2012-Q2,5.9
16198,F,THS,IS,2012-Q3,7.7
16199,F,THS,IS,2012-Q4,6.0
16200,F,THS,IS,2013-Q1,4.0
16201,F,THS,IS,2013-Q2,4.9
16202,F,THS,IS,2013-Q3,7.8
16203,F,THS,IS,2013-Q4,5.2
16204,F,THS,IS,2014-Q1,3.2
16205,F,THS,IS,2014-Q2,5.0
16206,F,THS,IS,2014-Q3,6.8
16207,F,THS,IS,2014-Q4,6.5
16208,F,THS,IS,2015-Q1,4.1
16209,F,THS,IS,2015-Q2,6.1
16210,F,THS,IS,2015-Q3,6.6
16211,F,THS,IS,2015-Q4,5.4
16212,F,THS,IS,2016-Q1,2.6
16213,F,THS,IS,2016-Q2,6.7
16214,F,THS,IS,2016-Q3,7.4
16215,F,THS,IS,2016-Q4,4.9
16216,F,THS,IS,2017-Q1,4.5
16217,F,THS,IS,2017-Q2,6.4
16218,F,THS,IS,2017-Q3,6.9
16219,F,THS,IS,2017-Q4,6.0
16220,F,THS,IS,2018-Q1,3.7
16221,F,THS,IS,2018-Q2,6.2
16222,F,THS,IS,2018-Q3,6.6
16223,F,THS,IS,2018-Q4,4.2
16224,F,THS,IS,2019-Q1,4.2
16225,F,THS,IS,2019-Q2,5.6
16226,F,THS,IS,2019-Q3,7.7
16227,F,THS,IS,2019-Q4,6.6
16228,F,THS,IS,2020-Q1,3.7
16229,F,THS,IS,2020-Q2,4.4
16230,F,THS,IS,2020-Q3,7.1
16231,F,THS,IS,2020-Q4,4.4
16232,F,THS,IS,2021-Q1,3.3
16233,F,THS,IS,2021-Q2,6.8
16434,M,PC_EMP,IS,2009-Q1,4.1
16435,M,PC_EMP,IS,2009-Q2,7.2
16436,M,PC_EMP,IS,2009-Q3,6.8
16437,M,PC_EMP,IS,2009-Q4,5.2
16438,M,PC_EMP,IS,2010-Q1,4.6
16439,M,PC_EMP,IS,2010-Q2,7.6
16440,M,PC_EMP,IS,2010-Q3,7.1
16441,M,PC_EMP,IS,2010-Q4,4.0
16442,M,PC_EMP,IS,2011-Q1,3.9
16443,M,PC_EMP,IS,2011-Q2,6.0
16444,M,PC_EMP,IS,2011-Q3,8.6
16445,M,PC_EMP,IS,2011-Q4,5.8
16446,M,PC_EMP,IS,2012-Q1,5.1
16447,M,PC_EMP,IS,2012-Q2,8.2
16448,M,PC_EMP,IS,2012-Q3,8.9
16449,M,PC_EMP,IS,2012-Q4,6.3
16450,M,PC_EMP,IS,2013-Q1,6.1
16451,M,PC_EMP,IS,2013-Q2,7.8
16452,M,PC_EMP,IS,2013-Q3,7.2
16453,M,PC_EMP,IS,2013-Q4,5.3
16454,M,PC_EMP,IS,2014-Q1,5.4
16455,M,PC_EMP,IS,2014-Q2,6.5
16456,M,PC_EMP,IS,2014-Q3,7.4
16457,M,PC_EMP,IS,2014-Q4,6.1
16458,M,PC_EMP,IS,2015-Q1,4.2
16459,M,PC_EMP,IS,2015-Q2,5.9
16460,M,PC_EMP,IS,2015-Q3,7.7
16461,M,PC_EMP,IS,2015-Q4,5.0
16462,M,PC_EMP,IS,2016-Q1,5.1
16463,M,PC_EMP,IS,2016-Q2,7.6
16464,M,PC_EMP,IS,2016-Q3,5.9
16465,M,PC_EMP,IS,2016-Q4,5.6
16466,M,PC_EMP,IS,2017-Q1,6.0
16467,M,PC_EMP,IS,2017-Q2,6.8
16468,M,PC_EMP,IS,2017-Q3,6.7
16469,M,PC_EMP,IS,2017-Q4,5.0
16470,M,PC_EMP,IS,2018-Q1,5.1
16471,M,PC_EMP,IS,2018-Q2,5.3
16472,M,PC_EMP,IS,2018-Q3,5.7
16473,M,PC_EMP,IS,2018-Q4,5.1
16474,M,PC_EMP,IS,2019-Q1,3.2
16475,M,PC_EMP,IS,2019-Q2,5.1
16476,M,PC_EMP,IS,2019-Q3,5.0
16477,M,PC_EMP,IS,2019-Q4,3.7
16478,M,PC_EMP,IS,2020-Q1,3.8
16479,M,PC_EMP,IS,2020-Q2,5.1
16480,M,PC_EMP,IS,2020-Q3,6.1
16481,M,PC_EMP,IS,2020-Q4,3.2
16482,M,PC_EMP,IS,2021-Q1,3.8
16483,M,PC_EMP,IS,2021-Q2,6.7
16484,M,THS,IS,2009-Q1,3.6
16485,M,THS,IS,2009-Q2,6.3
16486,M,THS,IS,2009-Q3,6.1
16487,M,THS,IS,2009-Q4,4.4
16488,M,THS,IS,2010-Q1,3.9
16489,M,THS,IS,2010-Q2,6.6
16490,M,THS,IS,2010-Q3,6.3
16491,M,THS,IS,2010-Q4,3.4
16492,M,THS,IS,2011-Q1,3.2
16493,M,THS,IS,2011-Q2,5.2
16494,M,THS,IS,2011-Q3,7.7
16495,M,THS,IS,2011-Q4,5.1
16496,M,THS,IS,2012-Q1,4.3
16497,M,THS,IS,2012-Q2,7.3
16498,M,THS,IS,2012-Q3,7.9
